Time,w_f_0,F_0,N1_0,N2_0,P3_0,T5_0
34.435,0.7,43.9697021316835,7981.5818239944,13556.9117845037,1859.35510592808,1071.46776888986
34.44,0.7,44.4397182844675,7940.52875915689,13525.8831962817,1835.88811194096,1064.60874595734
34.445,0.7,41.9155976316041,7938.00463850403,13523.3590756289,1833.3639912881,1062.08462530448
34.45,0.7,41.9486377171871,7938.03767858961,13523.3921157144,1833.39703137368,1062.11766539006
34.455,0.7,44.2993550482165,7940.38839592064,13525.7428330455,1835.74774870471,1064.46838272109
34.46,0.7,41.3395773350086,7893.74098381656,13489.0860883309,1808.72749074596,1055.02111479086
34.465,0.7,40.1061215314324,7892.50752801299,13487.8526325273,1807.49403494239,1053.78765898728
34.47,0.7,40.9068169116546,7893.30822339321,13488.6533279075,1808.29473032261,1054.5883543675
34.475,0.7,43.3271316411472,7895.7285381227,13491.073642637,1810.7150450521,1057.00866909699
34.48,0.7,40.2063730788757,7847.26768733883,13452.4805658772,1783.57608708665,1048.23594925073
34.485,0.7,41.2609845372213,7848.32229879718,13453.5351773355,1784.63069854499,1049.29056070908
34.49,0.7,42.9051847565351,7849.96649901649,13455.1793775548,1786.27489876431,1050.93476092839
34.495,0.7,43.0130378305416,7850.0743520905,13455.2872306288,1786.38275183831,1051.0426140024
34.5,0.7,39.9071216339064,7800.43673683712,13415.3226868582,1759.44643988231,1043.11321548643
34.505,0.7,37.0031241368064,7797.53273934002,13412.4186893611,1756.54244238521,1040.20921798933
34.51,0.7,42.1763322330277,7802.70594743624,13417.5918974573,1761.71565048144,1045.38242608555
34.515,0.7,39.3112858556976,7799.84090105891,13414.72685108,1758.85060410411,1042.51737970822
34.52,0.7,39.4697780999991,7752.69053784986,13376.9976767474,1735.49360164805,1038.67070893749
34.525,0.7,39.2160834777934,7752.43684322765,13376.7439821252,1735.23990702585,1038.41701431528
34.53,0.7,40.5597319087874,7753.78049165865,13378.0876305562,1736.58355545684,1039.76066274628
34.535,0.7,41.1540322064642,7754.37479195632,13378.6819308539,1737.17785575452,1040.35496304396
34.54,0.7,40.0733232659931,7705.58007174365,13339.0117289384,1713.00677199946,1036.07270752445
34.545,0.7,38.4573565705183,7703.96410504818,13337.3957622429,1711.39080530398,1034.45674082897
34.55,0.7,40.1853307187104,7705.69207919637,13339.1237363911,1713.11877945218,1036.18471497717
34.555,0.7,40.4492878794809,7705.95603635714,13339.3876935519,1713.38273661295,1036.44867213794
34.56,0.7,41.7117792828121,7659.43218869982,13301.6574017626,1692.07467063193,1035.29311677186
34.565,0.7,39.713900639409,7657.43431005642,13299.6595231192,1690.07679198853,1033.29523812846
34.57,0.7,39.5563141763152,7657.27672359332,13299.5019366561,1689.91920552544,1033.13765166536
34.575,0.7,38.4847831018031,7656.20519251881,13298.4304055815,1688.84767445093,1032.06612059085
34.58,0.7,37.8031699597033,7607.96134689071,13258.6237463387,1666.19571588668,1029.72404002909
34.585,0.7,36.3851734821541,7606.54335041316,13257.2057498611,1664.77771940913,1028.30604355154
34.59,0.7,39.7099447847293,7609.86812171574,13260.5305211637,1668.10249071171,1031.63081485412
34.595,0.7,39.0800115301346,7609.23818846114,13259.9005879091,1667.47255745711,1031.00088159952
34.6,0.7,38.4022956263369,7561.48480549915,13220.210126176,1645.4919163703,1029.38856256133
34.605,0.7,36.9177828207319,7560.00029269355,13218.7256133704,1644.0074035647,1027.90404975572
34.61,0.7,37.1777487944018,7560.26025866722,13218.9855793441,1644.26736953837,1028.16401572939
34.615,0.7,37.6935668796455,7560.77607675246,13219.5013974293,1644.78318762361,1028.67983381463
34.62,0.7,39.1244951552058,7515.84855091223,13182.250969274,1625.6336753491,1029.86484341019
34.625,0.7,35.621125284991,7512.34518104202,13178.7475994038,1622.13030547889,1026.36147353997
34.63,0.7,36.7673685339334,7513.49142429096,13179.8938426527,1623.27654872783,1027.50771678892
34.635,0.7,36.3184531903285,7513.04250894735,13179.4449273091,1622.82763338423,1027.05880144531
34.64,0.7,36.2608195005443,7467.54446139601,13141.2319262309,1602.95595111379,1027.40186454621
34.645,0.7,38.5075951725313,7469.791237068,13143.4787019029,1605.20272678578,1029.64864021819
34.65,0.7,40.2445215861054,7471.52816348157,13145.2156283164,1606.93965319936,1031.38556663177
34.655,0.7,34.7412705077942,7466.02491240326,13139.7123772381,1601.43640212104,1025.88231555346
34.66,0.7,35.7310169838586,7422.66517003682,13103.2438679793,1583.41218587422,1027.87316796981
34.665,0.7,34.9759746561662,7421.91012770913,13102.4888256516,1582.65714354652,1027.11812564212
34.67,0.7,37.9472934552955,7424.88144650826,13105.4601444507,1585.62846234565,1030.08944444125
34.675,0.7,36.577171092598,7423.51132414556,13104.090022088,1584.25833998296,1028.71932207855
34.68,0.7,32.2392506641454,7376.06158823252,13063.139663891,1561.73093084348,1025.93343803571
34.685,0.7,34.1263179860211,7377.94865555439,13065.0267312129,1563.61799816536,1027.82050535759
34.69,0.7,37.038367964506,7380.86070553288,13067.9387811914,1566.53004814384,1030.73255533607
34.695,0.7,36.2338923873761,7380.05622995575,13067.1343056143,1565.72557256671,1029.92807975894
34.7,0.7,34.2102888936249,7336.28085847021,13029.4714912332,1546.35291219354,1029.95561453344
34.705,0.7,35.6865153561577,7337.75708493274,13030.9477176957,1547.82913865608,1031.43184099597
34.71,0.7,31.8157596378894,7333.88632921447,13027.0769619775,1543.95838293781,1027.5610852777
34.715,0.7,32.030490714534,7334.10106029112,13027.2916930541,1544.17311401445,1027.77581635435
34.72,0.7,36.3770053756567,7298.15558893037,12997.0795138409,1532.01937510223,1034.61932542176
34.725,0.7,33.1763909177049,7294.95497447241,12993.878899383,1528.81876064428,1031.41871096381
34.73,0.7,31.0631482864048,7292.84173184111,12991.7656567517,1526.70551801298,1029.30546833251
34.735,0.7,37.4493124425356,7299.22789599724,12998.1518209078,1533.09168216911,1035.69163248864
34.74,0.7,34.1664179563351,7257.19160649977,12961.4791544149,1514.15893422677,1035.29782947353
34.745,0.7,34.190655337311,7257.21584388075,12961.5033917959,1514.18317160774,1035.3220668545
34.75,0.7,32.2372899682275,7255.26247851167,12959.5500264268,1512.22980623866,1033.36870148542
34.755,0.7,33.7453845126618,7256.7705730561,12961.0581209712,1513.73790078309,1034.87679602985
34.76,0.7,34.0096661801251,7219.87962891716,12929.1723510124,1499.19832865036,1038.36883827601
34.765,0.7,32.7115684500314,7218.58153118707,12927.8742532823,1497.90023092026,1037.07074054591
34.77,0.7,31.9276176588651,7217.7975803959,12927.0903024911,1497.1162801291,1036.28678975475
34.775,0.7,32.0638478202435,7217.93381055728,12927.2265326525,1497.25251029047,1036.42301991612
34.78,0.7,32.1821715455368,7182.53709593091,12896.4890290897,1483.40332272961,1040.05543895942
34.785,0.7,33.8515700888805,7184.20649447426,12898.158427633,1485.07272127295,1041.72483750276
34.79,0.7,30.1366266983928,7180.49155108377,12894.4434842425,1481.35777788246,1038.00989411228
34.795,0.7,32.9616077578987,7183.31653214327,12897.2684653021,1484.18275894197,1040.83487517178
34.8,0.7,32.8570542902634,7149.36322610809,12867.6418485306,1470.93282406985,1044.48017631551
34.805,0.7,32.1123049798827,7148.61847679771,12866.8970992202,1470.18807475947,1043.73542700513
34.81,0.7,33.6716565702213,7150.17782838805,12868.4564508106,1471.74742634981,1045.29477859547
34.815,0.7,33.2931225975668,7149.79929441539,12868.0779168379,1471.36889237716,1044.91624462281
34.82,0.7,29.6586269956184,7113.99411060068,12836.2810308299,1455.39303653528,1045.21910600564
34.825,0.7,29.7236756158935,7114.05915922095,12836.3460794502,1455.45808515555,1045.28415462592
34.83,0.7,33.2149198234843,7117.55040342854,12839.8373236578,1458.94932936314,1048.77539883351
34.835,0.7,31.9978227952086,7116.33330640027,12838.6202266295,1457.73223233487,1047.55830180523
34.84,0.7,32.6871539483196,7086.52902310982,12812.5204404014,1446.86283528283,1052.32700484152
34.845,0.7,31.7461730913367,7085.58804225283,12811.5794595444,1445.92185442584,1051.38602398454
34.85,0.7,30.5112285485712,7084.35309771007,12810.3445150016,1444.68690988308,1050.15107944178
34.855,0.7,33.2630284589927,7087.10489762049,12813.096314912,1447.4387097935,1052.9028793522
34.86,0.7,32.0122080961678,7057.02526831573,12786.432237716,1435.3876942715,1055.83107165521
34.865,0.7,32.9713175706361,7057.9843777902,12787.3913471905,1436.34680374597,1056.79018112967
34.87,0.7,31.011600680176,7056.02466089974,12785.4316303001,1434.38708685551,1054.83046423921
34.875,0.7,32.666760580657,7057.67982080022,12787.0867902005,1436.04224675599,1056.4856241397
34.88,0.7,32.1717785128755,7029.9987128733,12762.5472443903,1425.4793184053,1060.2302769902
34.885,0.7,31.1270232493915,7028.95395760981,12761.5024891268,1424.43456314181,1059.18552172672
34.89,0.7,31.9104135612538,7029.73734792167,12762.2858794387,1425.21795345368,1059.96891203858
34.895,0.7,32.7474500143712,7030.57438437479,12763.1229158918,1426.05498990679,1060.8059484917
34.9,0.7,30.5840402717894,7002.83690324674,12738.2679210033,1414.5278920906,1062.90728151441
34.905,0.7,31.4480503054193,7003.70091328037,12739.1319310369,1415.39190212423,1063.77129154804
34.91,0.7,31.7817876434063,7004.03465061835,12739.4656683749,1415.72563946222,1064.10502888603
34.915,0.7,29.8177015340129,7002.07056450896,12737.5015822655,1413.76155335283,1062.14094277663
34.92,0.7,32.6333330698274,6980.86815405225,12718.937338226,1408.41350958346,1068.80833455353
34.925,0.7,31.8840423389036,6980.11886332132,12718.1880474951,1407.66421885253,1068.0590438226
34.93,0.7,29.9137932150186,6978.14861419744,12716.2177983712,1405.69396972865,1066.08879469872
34.935,0.7,29.5339802347226,6977.76880121714,12715.8379853909,1405.31415674835,1065.70898171842
34.94,0.7,29.3087255841662,6954.77874989947,12695.2769138238,1397.53249574738,1069.27732268556
34.945,0.7,29.0169766146666,6954.48700092997,12694.9851648543,1397.24074677789,1068.98557371606
34.95,0.7,29.3086956221989,6954.7787199375,12695.2768838618,1397.53246578542,1069.27729272359
34.955,0.7,32.3988078939618,6957.86883220926,12698.3669961336,1400.62257805718,1072.36740499535
34.96,0.7,29.0995659191023,6933.00253934133,12675.7332991826,1390.25991948403,1072.85560340206
34.965,0.7,28.9286782142302,6932.83165163646,12675.5624114777,1390.08903177916,1072.68471569718
34.97,0.7,30.7562707832142,6934.65924420544,12677.3900040467,1391.91662434814,1074.51230826617
34.975,0.7,29.9929703071511,6933.89594372938,12676.6267035706,1391.15332387208,1073.74900779011
34.98,0.7,29.8602796608713,6913.37798684494,12658.154035546,1384.4344070446,1077.37915282756
34.985,0.7,30.6716884559706,6914.18939564004,12658.9654443411,1385.2458158397,1078.19056162266
34.99,0.7,32.8051225018928,6916.32282968596,12661.098878387,1387.37924988562,1080.32399566858
34.995,0.7,29.5175716116986,6913.03527879577,12657.8113274968,1384.09169899543,1077.03644477839
35,0.7,32.1941475402025,6896.48801089973,12643.131155346,1380.64265128534,1083.4348462191
35.005,0.7,28.3555743432238,6892.64943770276,12639.292582149,1376.80407808836,1079.59627302212
35.01,0.7,30.7978940602396,6895.09175741977,12641.734901866,1379.24639780538,1082.03859273914
35.015,0.7,28.7217830001239,6893.01564635966,12639.6587908059,1377.17028674526,1079.96248167902
35.02,0.7,29.9148510843872,6876.12211086211,12624.463251555,1372.68112941615,1084.8218753367
35.025,0.7,30.229135790443,6876.43639556817,12624.7775362611,1372.99541412221,1085.13616004276
35.03,0.7,29.8651831670971,6876.07244294482,12624.4135836377,1372.63146149886,1084.77220741941
35.035,0.7,29.1238627726107,6875.33112255034,12623.6722632433,1371.89014110437,1084.03088702493
35.04,0.7,26.7709176398093,6856.00134861451,12605.8804093332,1364.28070422295,1085.27606837152
35.045,0.7,30.4297891693501,6859.66022014405,12609.5392808628,1367.93957575249,1088.93493990106
35.05,0.7,27.4899321979797,6856.72036317268,12606.5994238914,1364.99971878112,1085.99508292969
35.055,0.7,29.8779810141475,6859.10841198885,12608.9874727076,1367.38776759729,1088.38313174585
35.06,0.7,28.369806657246,6841.70292941537,12592.968743573,1361.03085170634,1090.39385472674
35.065,0.7,32.0186612971116,6845.35178405523,12596.6175982128,1364.67970634621,1094.04270936661
35.07,0.7,30.1573209425262,6843.49044370065,12594.7562578582,1362.81836599162,1092.18136901202
35.075,0.7,30.4435286703174,6843.77665142844,12595.042465586,1363.10457371941,1092.46757673981
35.08,0.7,29.2456950947966,6827.72844213583,12580.238601852,1357.44757397537,1094.69993283008
35.085,0.7,31.6987016784939,6830.18144871952,12582.6916084357,1359.90058055907,1097.15293941378
35.09,0.7,30.9910588922799,6829.47380593331,12581.9839656495,1359.19293777286,1096.44529662757
35.095,0.7,33.2552153138813,6831.73796235491,12584.2481220711,1361.45709419446,1098.70945304917
35.1,0.7,29.8129005753503,6814.45769973887,12568.0783730452,1353.92693695855,1098.60057986899
35.105,0.7,30.6989681079527,6815.34376727147,12568.9644405778,1354.81300449116,1099.4866474016
35.11,0.7,29.128387011147,6813.77318617466,12567.393859481,1353.24242339435,1097.91606630479
35.115,0.7,28.6075177729622,6813.25231693648,12566.8729902428,1352.72155415617,1097.39519706661
35.12,0.7,27.7257439487072,6799.50898376266,12554.1147048148,1348.10503545473,1099.74340529291
35.125,0.7,28.7082803931007,6800.49152020706,12555.0972412592,1349.08757189913,1100.7259417373
35.13,0.7,29.5602450572722,6801.34348487123,12555.9492059233,1349.9395365633,1101.57790640147
35.135,0.7,28.7979706757079,6800.58121048966,12555.1869315418,1349.17726218174,1100.81563201991
35.14,0.7,29.0817498592522,6788.94259342644,12544.4160301143,1346.06128494974,1104.2204468247
35.145,0.7,29.93176546419,6789.79260903138,12545.2660457193,1346.91130055467,1105.07046242964
35.15,0.7,30.0346315835497,6789.89547515074,12545.3689118386,1347.01416667403,1105.173328549
35.155,0.7,28.9683723022258,6788.82921586942,12544.3026525573,1345.94790739271,1104.10706926767
35.16,0.7,27.4083267994245,6776.24784277078,12532.4795456819,1341.30518246015,1105.55475055668
35.165,0.7,28.8480400863911,6777.68755605775,12533.9192589689,1342.74489574711,1106.99446384365
35.17,0.7,29.1350643520783,6777.97458032344,12534.2062832346,1343.0319200128,1107.28148810934
35.175,0.7,26.9376871652223,6775.77720313658,12532.0089060477,1340.83454282594,1105.08411092248
35.18,0.7,29.0536733889869,6767.73425442568,12524.6223907216,1340.16728388489,1110.09118192627
35.185,0.7,29.418405508223,6768.09898654492,12524.9871228408,1340.53201600413,1110.45591404551
35.19,0.7,29.1223478081715,6767.80292884486,12524.6910651407,1340.23595830407,1110.15985634546
35.195,0.7,30.1275510610387,6768.80813209773,12525.6962683936,1341.24116155694,1111.16505959833
35.2,0.7,27.6267451610935,6756.97178606738,12514.4218614766,1336.23923284828,1111.43630187208
35.205,0.7,26.8300970309822,6756.17513793726,12513.6252133465,1335.44258471817,1110.63965374197
35.21,0.7,28.0657173478552,6757.41075825414,12514.8608336634,1336.67820503504,1111.87527405884
35.215,0.7,26.9230553764984,6756.26809628278,12513.718171692,1335.53554306369,1110.73261208748
35.22,0.7,27.9396577872141,6748.73346720656,12506.6580390132,1334.31621763345,1114.40068409219
35.225,0.7,27.2309507159713,6748.02476013532,12505.949331942,1333.60751056221,1113.69197702095
35.23,0.7,29.2704355581117,6750.06424497746,12507.9888167841,1335.64699540435,1115.73146186309
35.235,0.7,31.9501320607743,6752.74394148012,12510.6685132868,1338.32669190701,1118.41115836575
35.24,0.7,28.3787850703973,6741.36670628154,12499.6850898897,1332.76811516849,1117.3699316973
35.245,0.7,31.0457726351054,6744.03369384625,12502.3520774544,1335.43510273319,1120.03691926201
35.25,0.7,26.3362535355303,6739.32417474668,12497.6425583549,1330.72558363362,1115.32740016243
35.255,0.7,29.9830939273056,6742.97101513845,12501.2893987466,1334.37242402539,1118.97424055421
35.26,0.7,30.1240455977039,6736.01276352682,12494.6507349117,1332.75881655639,1121.52388708999
35.265,0.7,26.8931309125145,6732.78184884163,12491.4198202265,1329.5279018712,1118.2929724048
35.27,0.7,30.0496793947732,6735.93839732389,12494.5763687087,1332.68445035346,1121.44952088706
35.275,0.7,27.941262737429,6733.82998066654,12492.4679520514,1330.57603369611,1119.34110422972
35.28,0.7,28.508915192762,6727.96692827496,12486.8564243814,1329.60627185896,1122.19657213232
35.285,0.7,26.9344002773813,6726.39241335958,12485.281909466,1328.03175694358,1120.62205721694
35.29,0.7,28.7438641238233,6728.20187720602,12487.0913733124,1329.84122079002,1122.43152106339
35.295,0.7,29.7947415530473,6729.25275463525,12488.1422507417,1330.89209821925,1123.48239849261
35.3,0.7,30.1873365101442,6723.84557348888,12482.9243924114,1329.94942601531,1126.04302984785
35.305,0.7,30.8452663276386,6724.50350330637,12483.5823222289,1330.6073558328,1126.70095966535
35.31,0.7,28.1073517871345,6721.76558876587,12480.8444076884,1327.8694412923,1123.96304512484
35.315,0.7,29.9029192520352,6723.56115623077,12482.6399751533,1329.6650087572,1125.75861258974
35.32,0.7,27.750374143869,6716.20293729151,12475.4144398593,1326.36489477735,1125.65591592106
35.325,0.7,30.9735468143576,6719.426109962,12478.6376125298,1329.58806744784,1128.87908859155
35.33,0.7,28.0502189295717,6716.50278207722,12475.714284645,1326.66473956306,1125.95576070676
35.335,0.7,29.4784870630649,6717.93105021071,12477.1425527785,1328.09300769655,1127.38402884025
35.34,0.7,29.3008353288265,6713.10585290706,12472.3986671051,1326.94160122326,1129.14005995201
35.345,0.7,28.5729774076899,6712.37799498593,12471.670809184,1326.21374330213,1128.41220203088
35.35,0.7,30.1164498648683,6713.9214674431,12473.2142816412,1327.7572157593,1129.95567448805
35.355,0.7,27.492097258858,6711.29711483709,12470.5899290352,1325.13286315329,1127.33132188204
35.36,0.7,27.9225977537948,6707.60316980852,12466.9308992904,1324.75011482225,1129.58173785428
35.365,0.7,28.942192650913,6708.62276470564,12467.9504941876,1325.76970971937,1130.6013327514
35.37,0.7,29.6656743117225,6709.34624636645,12468.6739758484,1326.49319138018,1131.32481441221
35.375,0.7,28.715473789663,6708.39604584439,12467.7237753263,1325.54299085812,1130.37461389015
35.38,0.7,28.2444061652173,6704.28962896894,12463.610566753,1324.40645515885,1131.61241693717
35.385,0.7,28.4712034541585,6704.51642625788,12463.837364042,1324.63325244779,1131.83921422611
35.39,0.7,29.6462278139768,6705.6914506177,12465.0123884018,1325.80827680761,1133.01423858593
35.395,0.7,28.4852577426771,6704.5304805464,12463.8514183305,1324.64730673631,1131.85326851463
35.4,0.7,28.3656832999391,6701.23173891539,12460.5085872079,1323.99790625808,1133.33451906621
35.405,0.7,28.9947101257751,6701.86076574122,12461.1376140337,1324.62693308392,1133.96354589204
35.41,0.7,28.1353142621497,6701.0013698776,12460.2782181701,1323.76753722029,1133.10415002842
35.415,0.7,28.8868097067218,6701.75286532217,12461.0297136147,1324.51903266487,1133.85564547299
35.42,0.7,27.9367703969825,6698.04806893994,12457.2476658916,1323.16325714055,1134.40161700336
35.425,0.7,28.8330446952462,6698.94434323821,12458.1439401899,1324.05953143881,1135.29789130162
35.43,0.7,29.1353665773239,6699.24666512029,12458.446262072,1324.36185332089,1135.6002131837
35.435,0.7,27.8491565643605,6697.96045510732,12457.160052059,1323.07564330793,1134.31400317074
35.44,0.7,26.9117463125106,6694.66210954065,12453.7551636182,1321.84561798684,1134.77121279921
35.445,0.7,30.4289468810104,6698.17931010915,12457.2723641867,1325.36281855534,1138.28841336771
35.45,0.7,27.6404747192694,6695.39083794741,12454.483892025,1322.5743463936,1135.49994120596
35.455,0.7,28.1533705627649,6695.90373379091,12454.9967878685,1323.08724223709,1136.01283704946
35.46,0.7,30.575725622899,6696.32960147144,12455.2904340107,1325.31971262854,1139.73199846831
35.465,0.7,26.3826253334081,6692.13650118195,12451.0973337212,1321.12661233905,1135.53889817881
35.47,0.7,28.2644655040377,6694.01834135258,12452.9791738919,1323.00845250968,1137.42073834944
35.475,0.7,27.1254183435016,6692.87929419205,12451.8401267313,1321.86940534914,1136.28169118891
35.48,0.7,27.0744032835758,6691.16810190931,12449.974398312,1321.72141524393,1137.43336636061
35.485,0.7,31.6918501893582,6695.7855488151,12454.5918452177,1326.33886214971,1142.0508132664
35.49,0.7,26.662047279686,6690.75574590542,12449.5620423081,1321.30905924004,1137.02101035672
35.495,0.7,28.1562941617752,6692.24999278751,12451.0562891901,1322.80330612213,1138.51525723881
35.5,0.7,29.1793327407954,6691.92227552421,12450.5548454652,1323.8130184448,1140.65065597157
35.505,0.7,29.7151339448173,6692.45807672823,12451.0906466692,1324.34881964882,1141.1864571756
35.51,0.7,29.3396476499539,6692.08259043336,12450.7151603743,1323.97333335395,1140.81097088073
35.515,0.7,28.2239184634506,6690.96686124686,12449.5994311878,1322.85760416745,1139.69524169423
35.52,0.7,30.8834247722921,6692.55939856471,12451.0019454905,1325.57872029937,1143.38062431303
35.525,0.7,28.3245522168182,6690.00052600923,12448.4430729351,1323.0198477439,1140.82175175755
35.53,0.7,28.1359116386884,6689.8118854311,12448.2544323569,1322.83120716577,1140.63311117942
35.535,0.7,30.7595264653853,6692.4355002578,12450.8780471836,1325.45482199247,1143.25672600612
35.54,0.7,28.9153343263219,6689.78374401649,12448.0226441362,1323.73899781025,1142.35580696224
35.545,0.7,26.1984357129648,6687.06684540314,12445.3057455229,1321.0220991969,1139.63890834889
35.55,0.7,29.8451359895711,6690.71354567974,12448.9524457995,1324.6687994735,1143.28560862549
35.555,0.7,27.3034910023268,6688.1719006925,12446.4108008122,1322.12715448626,1140.74396363825
35.56,0.7,26.7010041935066,6686.99811740702,12445.0222083065,1321.71213591275,1141.00603847363
35.565,0.7,28.0246329690142,6688.32174618253,12446.345837082,1323.03576468825,1142.32966724914
35.57,0.7,28.3680157066299,6688.66512892015,12446.6892198196,1323.37914742587,1142.67304998676
35.575,0.7,30.4264031216612,6690.72351633518,12448.7476072346,1325.4375348409,1144.73143740179
35.58,0.7,29.0674033186501,6689.00758175582,12446.8079607024,1324.3179500138,1144.16216981312
35.585,0.7,31.1887025464186,6691.12888098359,12448.9292599301,1326.43924924157,1146.28346904088
35.59,0.7,29.8209848225334,6689.76116325971,12447.5615422062,1325.07153151768,1144.915751317
35.595,0.7,27.1926951154482,6687.13287355262,12444.9332524992,1322.44324181059,1142.28746160991
35.6,0.7,26.0808086260708,6685.85772119079,12443.4275531382,1321.61605114119,1141.89433154485
35.605,0.7,28.5897099488668,6688.36662251359,12445.936454461,1324.12495246399,1144.40323286764
35.61,0.7,30.4279035016457,6690.20481606636,12447.7746480137,1325.96314601677,1146.24142642042
35.615,0.7,27.9367644639317,6687.71367702865,12445.283508976,1323.47200697906,1143.75028738271
35.62,0.7,28.607472056512,6688.3952855316,12445.7296207837,1324.46649558107,1145.07258432822
35.625,0.7,30.7685278802119,6690.5563413553,12447.8906766074,1326.62755140477,1147.23364015192
35.63,0.7,30.3055703969487,6690.09338387203,12447.4277191241,1326.1645939215,1146.77068266866
35.635,0.7,26.5217021126352,6686.30951558772,12443.6438508398,1322.38072563719,1142.98681438434
35.64,0.7,26.0083504049743,6685.96289399054,12443.0584954372,1322.22449675762,1143.0616341782
35.645,0.7,26.579897957217,6686.53444154279,12443.6300429894,1322.79604430986,1143.63318173044
35.65,0.7,27.1180898353715,6687.07263342094,12444.1682348676,1323.33423618801,1144.17137360859
35.655,0.7,28.1210681070148,6688.07561169258,12445.1712131392,1324.33721445966,1145.17435188024
35.66,0.7,31.9912644183142,6692.25116497005,12449.1063447685,1328.59256596401,1149.57297881602
35.665,0.7,29.907292762775,6690.16719331451,12447.022373113,1326.50859430847,1147.48900716048
35.67,0.7,28.8652628243295,6689.12516337606,12445.9803431745,1325.46656437003,1146.44697722203
35.675,0.7,27.1656141301937,6687.42551468193,12444.2806944804,1323.76691567589,1144.7473285279
35.68,0.7,29.0777791510624,6689.76556443685,12446.3800299768,1326.08737407922,1147.1317769814
35.685,0.7,29.3684591970108,6690.05624448279,12446.6707100227,1326.37805412517,1147.42245702735
35.69,0.7,27.8443655992624,6688.53215088505,12445.146616425,1324.85396052742,1145.8983634296
35.695,0.7,27.5959073309261,6688.28369261671,12444.8981581566,1324.60550225909,1145.64990516126
35.7,0.7,28.5392584298685,6689.76242616771,12446.1371351279,1325.97578724451,1147.01289343383
35.705,0.7,27.917880227389,6689.14104796524,12445.5157569254,1325.35440904203,1146.39151523136
35.71,0.7,29.0724477923148,6690.29561553016,12446.6703244903,1326.50897660696,1147.54608279628
35.715,0.7,28.5737649311328,6689.79693266898,12446.1716416292,1326.01029374577,1147.0473999351
35.72,0.7,28.1080960415417,6689.96014689065,12446.0971711688,1325.98607922559,1146.95212214031
35.725,0.7,26.8078867066727,6688.65993755579,12444.7969618339,1324.68586989072,1145.65191280544
35.73,0.7,27.8184334223669,6689.67048427148,12445.8075085496,1325.69641660642,1146.66245952114
35.735,0.7,31.7464177016684,6693.59846855078,12449.7354928289,1329.62440088572,1150.59044380044
35.74,0.7,27.0972429399821,6689.65867599194,12445.5610742667,1325.4274398554,1146.26570683168
35.745,0.7,28.2774921547256,6690.83892520669,12446.7413234814,1326.60768907015,1147.44595604643
35.75,0.7,28.6147783947043,6691.17621144666,12447.0786097214,1326.94497531012,1147.78324228641
35.755,0.7,27.787021543968,6690.34845459593,12446.2508528706,1326.11721845939,1146.95548543567
35.76,0.7,27.9918040698184,6691.33107372992,12447.0027723961,1326.78155324395,1147.44193241777
35.765,0.7,26.6951642163718,6690.03443387648,12445.7061325426,1325.4849133905,1146.14529256432
35.77,0.7,29.415017777135,6692.75428743724,12448.4259861034,1328.20476695126,1148.86514612509
35.775,0.7,27.5523752522134,6690.89164491232,12446.5633435785,1326.34212442634,1147.00250360016
35.78,0.7,30.6932605615797,6694.86769402292,12450.3133762247,1329.94680158882,1150.38534291294
35.785,0.7,29.9688949882817,6694.14332844962,12449.5890106514,1329.22243601552,1149.66097733964
35.79,0.7,30.8607422028783,6695.03517566422,12450.480857866,1330.11428323012,1150.55282455424
35.795,0.7,28.557783434078,6692.73221689542,12448.1778990972,1327.81132446132,1148.24986578544
35.8,0.7,28.7859497738978,6693.84262457044,12449.0676270457,1328.50472713104,1148.68321824999
35.805,0.7,29.4179516991637,6694.47462649571,12449.699628971,1329.1367290563,1149.31522017526
35.81,0.7,28.7060653428534,6693.7627401394,12448.9877426147,1328.42484269999,1148.60333381895
35.815,0.7,28.5686044191318,6693.62527921567,12448.850281691,1328.28738177627,1148.46587289523
35.82,0.7,28.3830846559721,6694.35966603745,12449.3698834765,1328.56603378987,1148.45159136253
35.825,0.7,27.6451058289206,6693.6216872104,12448.6319046494,1327.82805496282,1147.71361253548
35.83,0.7,28.2620994044616,6694.23868078594,12449.248898225,1328.44504853836,1148.33060611102
35.835,0.7,29.5833597481791,6695.55994112966,12450.5701585687,1329.76630888208,1149.65186645474
35.84,0.7,31.0392171056912,6697.96475520785,12452.7665518223,1331.68303320427,1151.24771012338
35.845,0.7,29.3927214976304,6696.31825959979,12451.1200562143,1330.03653759621,1149.60121451532
35.85,0.7,28.9090889678575,6695.83462707001,12450.6364236845,1329.55290506644,1149.11758198555
35.855,0.7,29.1925120486278,6696.11805015079,12450.9198467653,1329.83632814721,1149.40100506632
35.86,0.7,27.5553337886246,6695.45102077908,12450.0511487736,1328.65472369087,1147.87513252107
35.865,0.7,27.699525886363,6695.59521287682,12450.1953408713,1328.7989157886,1148.01932461881
35.87,0.7,28.7419960771964,6696.63768306765,12451.2378110621,1329.84138597944,1149.06179480964
35.875,0.7,31.8490002425213,6699.74468723298,12454.3448152275,1332.94839014476,1152.16879897497
35.88,0.7,25.5302551441458,6694.41014270816,12448.8156673424,1327.07817288227,1145.93512572246
35.885,0.7,28.3934564757455,6697.27334403976,12451.678868674,1329.94137421387,1148.79832705406
35.89,0.7,29.3980079088696,6698.27789547288,12452.6834201071,1330.945925647,1149.80287848718
